date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:29:30	95399/95399	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Aug%202018%2006:29:32%20GMT	http://kamleshyadav.com/html/catering/catering-default/	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/index.html	(from )
09:29:31	61/61	---MCZ	200	added ('OK')	text/plain	date:Thu,%2002%20Aug%202018%2006:29:32%20GMT	http://kamleshyadav.com/robots.txt		(from )
09:29:31	864/864	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Aug%202018%2006:29:33%20GMT	http://kamleshyadav.com/html/catering/catering-default/css/main.css	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/css/main.css	(from http://kamleshyadav.com/html/catering/catering-default/)
09:29:31	4286/4286	---M--	200	added ('OK')	image/x-icon	date:Thu,%2002%20Aug%202018%2006:29:33%20GMT	http://kamleshyadav.com/html/catering/catering-default/favicon.ico	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/favicon.ico	(from http://kamleshyadav.com/html/catering/catering-default/)
09:29:33	95399/95399	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Aug%202018%2006:29:34%20GMT	http://kamleshyadav.com/html/catering/catering-default/index.html	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/index-2.html	(from http://kamleshyadav.com/html/catering/catering-default/)
09:29:34	99270/99270	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Aug%202018%2006:29:36%20GMT	http://kamleshyadav.com/html/catering/catering-default/index-1.html	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/index-1.html	(from http://kamleshyadav.com/html/catering/catering-default/)
09:29:35	101411/101411	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Aug%202018%2006:29:36%20GMT	http://kamleshyadav.com/html/catering/catering-default/index-2.html	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/index-3.html	(from http://kamleshyadav.com/html/catering/catering-default/)
09:29:36	101985/101985	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Aug%202018%2006:29:37%20GMT	http://kamleshyadav.com/html/catering/catering-default/index-3.html	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/index-4.html	(from http://kamleshyadav.com/html/catering/catering-default/)
09:29:37	97521/97521	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Aug%202018%2006:29:38%20GMT	http://kamleshyadav.com/html/catering/catering-default/index-4.html	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/index-5.html	(from http://kamleshyadav.com/html/catering/catering-default/)
09:29:37	97220/97220	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Aug%202018%2006:29:38%20GMT	http://kamleshyadav.com/html/catering/catering-default/index-5.html	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/index-6.html	(from http://kamleshyadav.com/html/catering/catering-default/)
09:29:37	58251/58251	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Aug%202018%2006:29:39%20GMT	http://kamleshyadav.com/html/catering/catering-default/about-us.html	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/about-us.html	(from http://kamleshyadav.com/html/catering/catering-default/)
09:29:38	53292/53292	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Aug%202018%2006:29:40%20GMT	http://kamleshyadav.com/html/catering/catering-default/menu.html	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/menu.html	(from http://kamleshyadav.com/html/catering/catering-default/)
09:29:38	52847/52847	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Aug%202018%2006:29:40%20GMT	http://kamleshyadav.com/html/catering/catering-default/service.html	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/service.html	(from http://kamleshyadav.com/html/catering/catering-default/)
09:29:39	47418/47418	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Aug%202018%2006:29:41%20GMT	http://kamleshyadav.com/html/catering/catering-default/contact.html	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/contact.html	(from http://kamleshyadav.com/html/catering/catering-default/)
09:29:52	71549/71549	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:29:42%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/dishes/dish1.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/dishes/dish1.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:29:53	105724/105724	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Aug%202018%2006:29:35%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/hand.png	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/hand.png	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:03	48932/48932	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:29:56%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/dishes/dish3.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/dishes/dish3.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:03	69727/69727	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:29:54%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/dishes/dish2.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/dishes/dish2.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:05	166853/166853	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Aug%202018%2006:29:41%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/chef.png	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/chef.png	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:10	46065/46065	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:30:05%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/dishes/dish4.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/dishes/dish4.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:14	65038/65038	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:30:06%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/dishes/dish5.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/dishes/dish5.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:16	298156/298156	---M--	200	added ('OK')	image/gif	date:Thu,%2002%20Aug%202018%2006:29:34%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/loader.gif	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/loader.gif	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:17	68165/68165	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:30:07%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/dishes/dish6.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/dishes/dish6.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:17	38724/38724	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:30:13%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/dishes/dish7.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/dishes/dish7.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:20	46078/46078	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:30:16%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/dishes/dish8.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/dishes/dish8.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:31	91115/91115	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Aug%202018%2006:30:19%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/testimonial/testiimg1.png	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/testimonial/testiimg1.png	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:32	2191/2191	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Aug%202018%2006:30:33%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/testimonial/play.png	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/testimonial/play.png	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:36	122313/122313	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Aug%202018%2006:30:19%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/testimonial/testiimg2.png	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/testimonial/testiimg2.png	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:37	117706/117706	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Aug%202018%2006:30:20%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/testimonial/testiimg3.png	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/testimonial/testiimg3.png	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:38	55586/55586	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Aug%202018%2006:30:40%20GMT	http://kamleshyadav.com/html/catering/catering-default/blog.html	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/blog.html	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:40	49018/49018	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:30:34%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/news/blog1.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/news/blog1.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:47	62293/62293	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:30:39%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/news/blog-big1.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/news/blog-big1.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:48	171610/171610	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:30:22%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/testimonial/video.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/testimonial/video.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:49	53859/53859	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:30:42%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/news/blog-big2.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/news/blog-big2.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:30:51	85063/85063	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:30:40%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/news/blog2.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/news/blog2.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:00	71590/71590	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:30:50%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/news/blog-big4.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/news/blog-big4.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:01	3409/3409	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:31:02%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/footer/footer_post1.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/footer/footer_post1.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:02	3948/3948	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:31:03%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/footer/footer_post2.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/footer/footer_post2.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:04	105009/105009	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:30:49%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/news/blog-big3.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/news/blog-big3.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:04	3736/3736	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:31:05%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/footer/insta1.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/footer/insta1.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:04	99329/99329	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:30:51%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/news/blog-big5.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/news/blog-big5.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:04	86936/86936	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:30:53%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/news/blog-big6.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/news/blog-big6.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:05	4608/4608	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:31:07%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/footer/insta2.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/footer/insta2.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:07	5873/5873	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:31:07%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/footer/insta3.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/footer/insta3.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:07	4292/4292	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:31:08%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/footer/insta4.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/footer/insta4.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:08	5299/5299	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:31:09%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/footer/insta5.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/footer/insta5.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:08	5492/5492	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:31:09%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/footer/insta6.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/footer/insta6.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:09	3709/3709	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:31:10%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/footer/insta7.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/footer/insta7.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:09	4709/4709	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:31:11%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/footer/insta8.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/footer/insta8.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:10	3991/3991	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:31:11%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/footer/insta9.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/footer/insta9.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:13	23077/23077	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2002%20Aug%202018%2006:31:13%20GMT	http://kamleshyadav.com/html/catering/catering-default/js/jquery.stellar.js	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/js/jquery.stellar.js	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:13	124167/124167	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2006:31:06%20GMT	http://kamleshyadav.com/html/catering/catering-default/images/footer/insta-big.jpg	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/images/footer/insta-big.jpg	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:13	68954/68954	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2002%20Aug%202018%2006:31:12%20GMT	http://kamleshyadav.com/html/catering/catering-default/js/bootstrap.js	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/js/bootstrap.js	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:14	3889/3889	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2002%20Aug%202018%2006:31:15%20GMT	http://kamleshyadav.com/html/catering/catering-default/js/jquery.countTo.js	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/js/jquery.countTo.js	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:14	97365/97365	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2002%20Aug%202018%2006:31:12%20GMT	http://kamleshyadav.com/html/catering/catering-default/js/jquery.js	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/js/jquery.js	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:14	4227/4227	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2002%20Aug%202018%2006:31:16%20GMT	http://kamleshyadav.com/html/catering/catering-default/js/appear.js	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/js/appear.js	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:14	15547/15547	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2002%20Aug%202018%2006:31:16%20GMT	http://kamleshyadav.com/html/catering/catering-default/js/wow.js	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/js/wow.js	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:15	40401/40401	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2002%20Aug%202018%2006:31:16%20GMT	http://kamleshyadav.com/html/catering/catering-default/js/plugins/owl/owl.carousel.min.js	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/js/plugins/owl/owl.carousel.min.js	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:15	20216/20216	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2002%20Aug%202018%2006:31:17%20GMT	http://kamleshyadav.com/html/catering/catering-default/js/plugins/gallery/jquery.magnific-popup.js	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/js/plugins/gallery/jquery.magnific-popup.js	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:16	2764/2764	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2002%20Aug%202018%2006:31:17%20GMT	http://kamleshyadav.com/html/catering/catering-default/js/switcher.js	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/js/switcher.js	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:16	27231/27231	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2002%20Aug%202018%2006:31:17%20GMT	http://kamleshyadav.com/html/catering/catering-default/js/custom.js	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/js/custom.js	(from http://kamleshyadav.com/html/catering/catering-default/)
09:31:17	145778/145778	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Aug%202018%2006:31:18%20GMT	http://kamleshyadav.com/html/catering/catering-default/css/bootstrap.css	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/css/bootstrap.css	(from http://kamleshyadav.com/html/catering/catering-default/css/main.css)
09:31:17	33233/33233	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Aug%202018%2006:31:18%20GMT	http://kamleshyadav.com/html/catering/catering-default/css/font-awesome.css	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/css/font-awesome.css	(from http://kamleshyadav.com/html/catering/catering-default/css/main.css)
09:31:18	72259/72259	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Aug%202018%2006:31:19%20GMT	http://kamleshyadav.com/html/catering/catering-default/css/animate.css	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/css/animate.css	(from http://kamleshyadav.com/html/catering/catering-default/css/main.css)
09:31:18	12559/12559	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Aug%202018%2006:31:19%20GMT	http://kamleshyadav.com/html/catering/catering-default/css/simple-line-icons.css	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/css/simple-line-icons.css	(from http://kamleshyadav.com/html/catering/catering-default/css/main.css)
09:31:18	1877/1877	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Aug%202018%2006:31:20%20GMT	http://kamleshyadav.com/html/catering/catering-default/css/flaticon.css	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/css/flaticon.css	(from http://kamleshyadav.com/html/catering/catering-default/css/main.css)
09:31:19	1136/1136	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Aug%202018%2006:31:20%20GMT	http://kamleshyadav.com/html/catering/catering-default/css/fonts.css	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/css/fonts.css	(from http://kamleshyadav.com/html/catering/catering-default/css/main.css)
09:31:19	9266/9266	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Aug%202018%2006:31:21%20GMT	http://kamleshyadav.com/html/catering/catering-default/css/custom_animation.css	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/css/custom_animation.css	(from http://kamleshyadav.com/html/catering/catering-default/css/main.css)
09:31:20	5135/5135	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Aug%202018%2006:31:21%20GMT	http://kamleshyadav.com/html/catering/catering-default/css/switcher.css	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/css/switcher.css	(from http://kamleshyadav.com/html/catering/catering-default/css/main.css)
09:31:20	100116/100116	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Aug%202018%2006:31:22%20GMT	http://kamleshyadav.com/html/catering/catering-default/css/style.css	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/css/style.css	(from http://kamleshyadav.com/html/catering/catering-default/css/main.css)
09:31:20	41242/41242	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Aug%202018%2006:31:22%20GMT	http://kamleshyadav.com/html/catering/catering-default/css/responsive.css	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/css/responsive.css	(from http://kamleshyadav.com/html/catering/catering-default/css/main.css)
09:31:21	4614/4614	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Aug%202018%2006:31:22%20GMT	http://kamleshyadav.com/html/catering/catering-default/js/plugins/owl/owl.carousel.css	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/js/plugins/owl/owl.carousel.css	(from http://kamleshyadav.com/html/catering/catering-default/css/main.css)
09:31:21	1342/1342	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Aug%202018%2006:31:23%20GMT	http://kamleshyadav.com/html/catering/catering-default/js/plugins/owl/owl.theme.css	F:/Templates/Catering/kamleshyadav.com/html/catering/catering-default/js/plugins/owl/owl.theme.css	(from http://kamleshyadav.com/html/catering/catering-default/css/main.css)
